word,pos,pos_2,concretenes,familiarity,imagery,aoa,log_freq,freq
oncologia,sf,s,5.20332531965,3.02064282569,4.89766796961,6.60065883042,7.60936653795,2017
onda,sf,s,4.42532954374,4.54603888102,4.90306755546,5.76369958707,10.4702208082,35250
onomatopéia,sf,s,3.98953594107,2.50732513461,3.93368815694,8.28821017867,4.15888308336,64
ontologia,sf,s,3.19314184381,2.86077949201,3.44780913512,7.93854890553,6.36990098283,584
onze-horas,sf,s,4.52922206926,2.63607185645,4.45373282776,7.61661917611,2.63905732962,14
opa,sf,s,4.43045370002,3.87855631398,4.3089609077,4.82231221361,8.87094386384,7122
opacidade,sf,s,3.46235311271,2.83013903547,3.56243043341,7.68769709083,6.87935580446,972
opala,sf,s,5.05388098039,2.39965443327,4.78071762535,6.20768515295,6.67708346125,794
opalina,sf,s,4.17768537866,1.67346413172,3.79618799579,9.98233672002,4.15888308336,64
opção,sf,s,3.7083351671,5.46522148795,3.62702321723,5.53569983396,11.1795484333,71650
ópera,sf,s,5.11114094546,3.51825220861,5.15588742704,6.60492660299,10.203073492,26986
ópera-bufa,sf,s,4.43383503819,2.42739341935,4.2208741602,7.49671193022,3.95124371858,52
operação,sf,s,4.50770515983,4.58049251402,4.6161411871,4.93556268589,12.0328376803,168188
ópera-cômica,sf,s,4.28112721736,2.49435737028,4.26751026646,8.40679511019,3.17805383035,24
opereta,sf,s,4.60585578122,2.71156980599,4.63849449813,7.8449217308,6.79905586206,897
opinião,sf,s,3.49584232107,5.41476883347,3.51755240194,6.18448244989,11.8303095333,137353
oportunidade,sf,s,3.66970688585,5.50321415962,3.98613357076,5.05214246316,11.6971036305,120223
oposição,sf,s,3.36079628735,4.28477750993,3.37437823252,6.45864389283,11.4964809928,98369
opressão,sf,s,2.58535945423,3.27467150834,3.32500004142,7.43148072202,8.40827078419,4484
opulência,sf,s,3.08248283117,3.06511232259,3.7943329528,7.64208940764,6.71417052991,824
oração,sf,s,3.7500901968,4.33545784409,4.24796761184,5.92179729226,9.41230114402,12238
oratória,sf,s,3.3896705941,3.04725874839,3.68794315344,7.64022234669,7.322510434,1514
órbita,sf,s,4.86401337807,3.58439241415,4.82594700043,7.28127232911,10.0597217746,23382
orca,sf,s,6.2373412677,2.46097598479,5.46324883332,5.58989988548,6.63725803128,763
ordem,sf,s,4.17911933722,5.24637327654,4.02006465215,4.70934638449,12.4382908969,252279
ordenação,sf,s,3.68842464305,3.51966732651,3.62938074681,6.32735189511,8.53758388106,5103
ordenança,sf,s,5.19111968651,2.64971452589,4.48926360363,8.00397295391,6.18826412308,487
orelha,sf,s,6.74976435784,4.45439786931,5.96834616909,3.91422084863,8.79163803709,6579
orfandade,sf,s,3.28470884667,2.56786206283,3.58265264619,7.9340636186,6.09356977005,443
organização,sf,s,3.96464403599,4.79729629462,4.07758964258,6.34964931208,12.3113601585,222206
organza,sf,s,5.44016592904,2.44040664691,4.97509868793,6.89942823024,3.98898404656,54
orgia,sf,s,4.10940349847,3.32411767898,4.94053265364,6.41840549395,7.42476176182,1677
orientação,sf,s,3.87848499943,4.86271294719,3.91546082503,6.44841731515,10.9821522034,58815
origem,sf,s,3.84222311729,4.84526528811,3.88978303312,5.45790003365,12.2175169094,202302
orizicultura,sf,s,4.38658647632,2.79313048375,4.10816901908,8.51804999737,3.63758615973,38
orla,sf,s,5.36223130398,3.50837232881,5.20014431341,5.69163384172,8.90950551295,7402
ornitologia,sf,s,4.57587778592,2.86069564413,4.28952776036,8.29942913812,6.02344759296,413
orogenia,sf,s,3.92230037295,2.23722719703,3.80439568493,8.31343057246,4.70953020131,111
orografia,sf,s,4.29368180251,2.69332291869,4.20067699165,6.82157727143,5.64544689764,283
orquestra,sf,s,5.53057840152,3.47579310008,5.116671181,6.66631436782,10.5465249486,38045
orquídea,sf,s,6.13690646164,3.19333069668,5.79767792083,6.60261249168,9.00466830157,8141
ortodontia,sf,s,4.90516737925,2.630868202,4.47752142843,7.78056345168,5.06259503303,158
ortoépia,sf,s,4.27005257214,2.65150639571,4.24129356061,7.29725922739,2.3978952728,11
ortografia,sf,s,4.62676911089,3.5059811969,3.9283976135,6.72650609469,8.00536706732,2997
ortopedia,sf,s,5.32817605156,3.06188689357,4.99741739485,7.03401391982,7.14755927119,1271
osga,sf,s,4.5390098692,2.4170095403,4.1939707482,8.40097555869,3.73766961828,42
osmose,sf,s,4.16751001213,3.0199643748,3.99012824782,7.45028100281,6.48463523564,655
ossada,sf,s,5.42589554215,2.60505206954,4.80282720878,8.30960878474,6.24997524226,518
ossatura,sf,s,3.85591215191,2.53055132561,3.93630028186,8.56916496555,4.85981240436,129
osteíte,sf,s,4.34960877507,2.58573729994,4.08601709829,7.94949731313,3.43398720449,31
ostentação,sf,s,2.97348591951,3.4149542078,3.74271194235,6.43991635224,7.40731771047,1648
osteologia,sf,s,4.26933478327,2.60260379487,4.04539730338,7.57765738127,3.78418963392,44
osteomielite,sf,s,4.57491896684,2.4049761973,4.13542736186,7.83204648122,4.34380542185,77
osteopatia,sf,s,4.46953316693,2.25915490255,4.00894959971,8.19903753819,4.26267987704,71
osteoporose,sf,s,5.53209020334,2.62329254221,4.77831323126,6.60601475133,6.9957661563,1092
ostra,sf,s,6.23789623173,3.42789526776,5.85233328589,5.09889354362,6.73459165997,841
ostreicultura,sf,s,4.42391713666,2.48034545925,4.16215668524,7.63511768367,3.25809653802,26
otalgia,sf,s,4.35851194504,2.70724519944,4.36717855694,7.25842660183,2.3978952728,11
ótica,sf,s,3.79657140781,3.64467705842,3.83189504774,8.41166899929,8.18004072349,3569
otite,sf,s,4.63681463672,2.49423030585,4.37489685825,7.27139500563,5.48063892334,240
otorrinolaringologia,sf,s,5.00257174703,2.69110197756,4.69158298042,6.38678148224,6.0185932145,411
ourela,sf,s,4.52896950428,2.3240263956,4.3474819573,7.87452338557,4.48863636973,89
ourivesaria,sf,s,5.30418122753,2.62105159252,4.68714963344,7.40847839653,7.30921236569,1494
ouvidoria,sf,s,4.74132963301,3.13329529363,4.30787229108,7.08405911614,7.14124512235,1263
ova,sf,s,5.12634542859,3.56354376826,4.84497998277,6.44447629288,7.33171496973,1528
ovação,sf,s,4.78492412028,3.13034630801,4.75219397962,6.48045278674,7.18765716411,1323
ovelha,sf,s,6.37031457512,3.5417407444,5.91244227862,4.24939918817,8.22174772835,3721
ovinocultura,sf,s,4.34902809542,2.47439255119,4.00540712853,6.91647600865,4.39444915467,81
ovulação,sf,s,3.54359457432,2.89491863192,3.66332397974,6.59354714925,6.41999492815,614
oxiurose,sf,s,4.46787026921,2.59753568032,4.37936795354,7.78857050007,2.07944154168,8
oxum,sf,s,4.66114088712,2.14476788761,4.35056924687,6.2411804436,6.60529792095,739
pá,sf,s,5.76933050776,3.82600142697,5.17074573115,3.87223666621,8.26873183212,3900
paca,sf,s,4.98681968309,2.61098218194,4.39226789519,5.90454461084,6.20253551719,494
pachorra,sf,s,3.3777716606,3.08775963359,3.43005285385,5.92360768433,6.00388706711,405
paciência,sf,s,2.69504517655,5.21537938053,3.22580309512,4.07285538076,9.69041808679,16162
paçoca,sf,s,5.61066138293,2.46690181289,5.03844477772,5.94888836188,5.66642668811,289
pacova,sf,s,4.48473546894,2.6809301298,4.3350475152,7.69057066077,3.04452243772,21
pada,sf,s,4.7964587848,2.60440539379,4.45181733679,6.16153297846,4.35670882669,78
padaria,sf,s,6.40220573741,4.15391254165,5.67404727127,5.18193550583,8.25816336154,3859
padiola,sf,s,4.83046389372,2.36665643023,4.5582305825,7.09116386517,4.12713438505,62
padronagem,sf,s,5.05480212623,2.94960858599,4.68241926101,6.61500935488,4.91265488574,136
padronização,sf,s,3.02418482746,3.15549139488,3.01201098153,8.8101878704,7.80994708648,2465
paga,sf,s,4.4588547212,5.16534720405,4.48720121039,4.84364613676,10.4600988315,34895
pagadoria,sf,s,4.21745701827,2.62112587868,4.2086541866,7.85263448074,3.21887582487,25
página,sf,s,5.36927923226,5.49815091922,5.22137304304,5.24903545639,11.0924583879,65674
pagodeira,sf,s,4.45842513398,2.68259547157,4.41356335604,7.61326455612,3.33220451018,28
paica,sf,s,4.48165451419,2.59637631442,4.30299220344,7.73979082628,3.04452243772,21
paina,sf,s,4.9416749353,2.669765004,4.68636717417,7.93857769382,4.29045944115,73
paineira,sf,s,5.30377810142,2.23439211646,4.62377469069,7.20862228118,4.8751973232,131
paisagem,sf,s,4.42029195842,4.49578353846,5.19073220215,5.2033696159,9.92167122297,20367
paisana,sf,s,5.270249845,3.65245511977,4.94392050151,6.73959121451,7.31322038709,1500
paixão,sf,s,3.46374221629,4.72128652359,4.53434096521,4.75669036513,10.4635318201,35015
paixonite,sf,s,4.04992618419,2.88061891792,4.10466406733,8.13630304765,4.5538768916,95
pajelança,sf,s,3.9925269137,2.47018556747,3.82644005584,8.39223367341,4.33073334029,76
pala,sf,s,5.82332563987,3.08308472194,5.11989647426,7.0780386733,7.34018683532,1541
palafita,sf,s,4.49822789641,2.46141116245,4.29980307361,8.49349255017,4.20469261939,67
palavra,sf,s,4.26625593192,5.5005024339,4.37228891007,4.0684381036,11.722545991,123321
palavrada,sf,s,4.54340107137,2.61901288836,4.49130242245,7.48115902946,2.30258509299,10
paleobotânica,sf,s,4.06965051553,2.2794856905,4.02609162261,7.61339508929,4.91998092583,137
paleografia,sf,s,4.08524347558,2.07331463345,3.28276620486,9.12159964056,5.68357976734,294
paleontologia,sf,s,4.55127673425,2.61865094116,4.2087383828,8.18086003515,7.18311170174,1317
paleozoologia,sf,s,4.42100088188,2.71283722875,4.26272160189,7.70545768761,2.8903717579,18
palestra,sf,s,4.86890748617,4.21321764152,4.7240820195,5.99425981835,9.3936614291,12012
paleta,sf,s,5.23872348508,3.17779476208,5.03293998944,5.97252474835,7.44249272279,1707
palha,sf,s,6.52686634112,4.17050590084,5.79734413004,4.00832157026,8.87752145385,7169
palhaçada,sf,s,3.48626853795,4.00665812535,4.06174903951,6.44791941471,7.09506437729,1206
palheta,sf,s,5.62703660746,2.97889370136,5.11357419035,5.57548878985,6.87316383421,966
palhinha,sf,s,5.88638725554,2.75731396592,5.23169049193,5.24516295939,7.18462915272,1319
palhoça,sf,s,5.38362661844,2.5352563323,5.01276478366,6.2029425871,7.22838845157,1378
palhota,sf,s,4.63691449284,2.322303183,4.40888484691,6.87934332601,4.90527477844,135
paliçada,sf,s,4.9565010909,2.28904716274,4.74387759845,7.54009389513,5.76519110278,319
palma,sf,s,6.28785525004,4.14200327713,5.75062874668,5.14312927241,9.42641902557,12412
palmada,sf,s,5.29803130624,3.65231855629,5.43351252698,5.74566625733,6.23048144758,508
palmas,sf,s,5.31824850207,3.87389541055,5.11446207964,4.86513693102,9.52799378292,13739
palmatória,sf,s,4.85533375793,3.51038646798,4.68249761258,5.30421068614,6.11368217983,452
palmeira,sf,s,5.90937659311,2.86778818102,5.22955071201,5.59090009187,8.83287946028,6856
palmilha,sf,s,5.93442624384,2.78522700893,5.26708462892,6.38552113116,4.83628190695,126
pálpebra,sf,s,5.07549184621,3.37711089891,4.559202479,6.37220125745,6.03068526026,416
palpitação,sf,s,3.91768291526,3.21301403634,4.2230443331,7.4532695765,5.0106352941,150
pamonha,sf,s,5.58858457082,3.17274387362,5.07741823571,6.53335807937,5.80513496892,332
panaceia,sf,s,3.93947974866,3.01781112729,3.76646147115,7.74792051499,6.41345895717,610
panca,sf,s,4.57728602194,2.78837518995,4.45393334209,7.55806097619,4.07753744391,59
pança,sf,s,5.01809955054,3.45821493271,4.73104761872,6.03823794788,6.79122146273,890
pancada,sf,s,5.49588481452,4.72129424725,5.36157758444,4.62458246694,8.5788525718,5318
pancadaria,sf,s,4.31396517667,3.33747354475,4.49408456363,6.4483629182,6.8772960715,970
pancreatite,sf,s,4.22962129557,2.21650878459,3.73499592462,7.74264061784,5.50533153593,246
pândega,sf,s,3.99264800467,2.91879990024,4.29110873232,5.78289895096,5.45958551414,235
pandemia,sf,s,4.40671622609,2.55999117274,4.20968944531,8.35640968144,7.32778053842,1522
pandorga,sf,s,4.7999999282,2.79653225604,4.6093009659,6.40762259722,3.63758615973,38
pane,sf,s,4.66832945654,3.53798409277,4.38722762325,7.72118300889,7.58781721999,1974
panela,sf,s,6.81242021574,4.55196718692,5.7890396244,4.14722881618,8.29629711264,4009
panelada,sf,s,5.32337833408,2.26753823396,4.56931655876,7.05199878397,4.18965474203,66
panelinha,sf,s,4.54827995996,2.85540088899,4.42482757677,6.95723214979,5.21493575761,184
panificação,sf,s,5.38494615002,3.00577255894,4.85258129408,7.42034982248,6.62273632395,752
panificadora,sf,s,5.48236070898,2.2355332076,4.93638786835,7.84587656173,5.53733426702,254
panorâmica,sf,s,4.3066952443,3.5265030318,4.56965917909,7.5166296371,8.17863878859,3564
panqueca,sf,s,5.9920195337,3.3487685373,5.52210697874,4.78582428982,6.6066501862,740
pantalha,sf,s,4.12186903019,2.70232160068,4.19313861717,7.84122664814,3.58351893846,36
pantalonas,sf,s,5.14270597205,2.67374067185,4.81959168927,7.92600588385,4.15888308336,64
pantera,sf,s,5.72234342849,2.89152680392,5.45420011817,5.30369004351,8.30102525384,4028
pantomima,sf,s,3.89941997151,3.05798424622,4.2403032628,6.61712575794,6.05678401323,427
pantufa,sf,s,5.44858651731,2.97014106555,5.02300177211,6.50588261051,4.09434456222,60
panturrilha,sf,s,5.03692790108,3.39479413388,4.31418884615,7.45029623137,7.51207124584,1830
papa,sm,s,5.36948446992,3.85301259135,5.19291325472,5.74008255791,11.1483911455,69452
papada,sf,s,4.74849986713,3.13311921009,4.59892061396,6.82427340372,5.1532915945,173
papagaiada,sf,s,3.70178633769,2.94104409784,4.0030241446,8.02571728011,3.33220451018,28
papaia,sf,s,5.89705092693,3.15280992123,5.49258353223,6.13971643448,5.24702407216,190
papaína,sf,s,4.83314809331,2.70184189977,4.44296782818,7.81332091097,4.26267987704,71
papeira,sf,s,4.94733484696,2.43337010398,4.75466013736,5.96614774854,5.08140436498,161
papelada,sf,s,4.72888837375,4.03851955079,4.50253177059,5.81150426704,7.63336964968,2066
papelaria,sf,s,6.11600571208,3.11630047352,5.4158162343,5.30317419522,7.0021559544,1099
papeleira,sf,s,5.49638193202,2.50275106658,4.67506591798,6.63394918517,5.46383180503,236
papeleta,sf,s,4.93422842563,2.72103370648,4.59153212036,7.14409147203,3.80666248977,45
papila,sf,s,4.64417613328,2.04238660253,4.06545234019,8.5081184345,5.04342511692,155
papisa,sf,s,3.83957845395,2.44782713574,3.90323452938,8.13659365366,4.70048036579,110
papoula,sf,s,5.59164062762,2.68005357827,5.02674595981,7.15307859317,5.70378247466,300
páprica,sf,s,5.11049186928,3.18004520922,4.68708305545,6.25477049683,5.35185813348,211
paquera,sf,s,4.34263523627,3.59445387986,4.74432669033,5.84337512905,6.49375383985,661
parábola,sf,s,3.96063390932,3.23699056566,3.87099667181,7.72933426009,7.77022320416,2369
parada,sf,s,4.70780875959,4.96341017122,4.66838705925,4.4350834776,10.6695598631,43026
parafernália,sf,s,3.97695896495,3.59126457342,4.34387027372,7.73861539352,6.32614947316,559
parafina,sf,s,6.07151264316,3.01618410078,4.97416598951,5.51867841291,6.2205901701,503
paráfrase,sf,s,3.75234832786,2.71234240198,3.57132354947,7.99911537073,5.71702770141,304
paragem,sf,s,4.5875970507,3.85331184627,4.44158366357,6.37696280974,9.01639147894,8237
paralaxe,sf,s,4.27187527769,1.90683069831,3.57020984552,8.02087403904,6.61338421838,745
paralela,sf,s,4.02798682377,3.98900670248,3.97285855297,7.01626983221,9.05286751315,8543
paralisia,sf,s,3.94618162955,3.47916475419,4.05891502874,6.5160892922,8.43858279083,4622
paranóia,sf,s,3.1974678729,3.61774642645,3.88681199984,7.9577262591,7.0842264221,1193
paraplegia,sf,s,3.93688990607,2.05508492289,3.64471417514,8.62247146317,4.68213122712,108
parapsicologia,sf,s,4.3045155986,2.86073890503,4.1122275914,8.0764869914,6.06378520869,430
parasitologia,sf,s,4.49696173514,2.79944255358,4.38419261542,7.83048620766,5.44241771052,231
parca,sf,s,3.48256015322,3.33397209671,3.62293131762,7.86046829248,6.03787091992,419
parcela,sf,s,3.59966408947,4.16566825407,3.59778476498,6.81836331271,9.7399681227,16983
parceria,sf,s,4.48880262183,4.49194469847,4.37433367176,6.01950094261,11.2901818337,80032
parcimônia,sf,s,3.52095903464,2.89141631075,3.54840126458,7.44522758002,5.82600010738,339
parecença,sf,s,3.32157887079,3.1756756678,3.80585733419,7.24089611244,4.88280192259,132
parede,sf,s,6.54211771914,5.06010027808,5.91923025881,3.13696576489,10.2583608745,28520
parelha,sf,s,4.48545092841,2.61092159921,4.55258561531,6.15267240829,6.50279004592,667
parentela,sf,s,3.66306486965,2.79611766838,3.78519565602,7.37494865132,4.99721227376,148
paridade,sf,s,4.42493014372,3.12035251723,3.94576691163,8.03741984289,8.43554920238,4608
parideira,sf,s,4.72911175838,2.6104082314,4.61053726398,7.3273020239,3.04452243772,21
parlenda,sf,s,4.36065473249,2.68153122616,4.34121011238,7.42089743316,3.25809653802,26
parnaiba,sf,s,5.10102451501,2.21163835831,4.59543633326,7.39303443656,4.07753744391,59
paródia,sf,s,3.79079891576,3.59500860315,4.15599026141,6.23471956606,8.54966038155,5165
parola,sf,s,4.40931526679,2.75907166221,4.26885407113,7.9798966903,5.42934562895,228
paróquia,sf,s,4.90457484902,3.55482527657,4.5810567753,5.77000433905,9.82021463334,18402
parótida,sf,s,4.2426010872,2.45785777538,3.83053232544,7.96435490028,4.67282883446,107
parotidite,sf,s,4.34122393435,2.42501512837,4.19171418087,6.99419969228,4.45434729625,86
parra,sf,s,5.46323009322,2.54605456168,5.03726780112,6.82841636491,6.73101810048,838
parreira,sf,s,5.15625224069,3.27642055489,4.66436186864,5.41541801363,8.64170906611,5663
parte,sf,s,3.73002966694,5.6023002411,4.03051768873,4.45015003223,13.8603615452,1045872
parteira,sf,s,5.50520034872,3.37004470662,5.11283616332,5.66707680466,6.94697599214,1040
partenogênese,sf,s,3.78738768535,2.52982061096,3.75446163119,8.39649592146,4.78749174278,120
partição,sf,s,4.40574103444,2.83556920074,4.23656472402,6.05275386896,7.80384330354,2450
participação,sf,s,3.49654184576,4.98440473599,3.64743759918,6.21485538054,12.2514522384,209285
partícula,sf,s,3.93850625615,3.38596738101,3.86003082296,8.39363268083,8.43706714694,4615
particularidade,sf,s,3.60515684474,3.959854603,3.43056345743,6.26658400689,8.23297179059,3763
partida,sf,s,4.29750228145,5.07153135934,4.50206846602,4.41864221633,12.5205110533,273898
partilha,sf,s,3.38970977105,4.27501644241,3.44182060692,6.60861047049,9.83285047294,18636
partitura,sf,s,4.48302143992,3.59802414329,4.19069155811,7.16237028709,7.99699040584,2972
páscoa,sf,s,4.51244051381,4.05403159095,4.94864424593,4.07854491635,9.33811774192,11363
pasmaceira,sf,s,4.07308543923,2.61173467738,4.00083944286,8.20325706074,4.97673374242,145
passa,sf,s,4.30787670636,5.47338756333,4.59208062525,4.44256865158,11.9571304014,155925
passada,sf,s,4.33910735226,4.78042722789,4.47481740684,4.38303736718,11.5651003706,105356
passadeira,sf,s,5.65084641549,3.45193943481,5.52997600949,5.81680154771,7.03702761469,1138
passagem,sf,s,4.2033938698,5.01032496532,4.35058672663,5.60769499876,11.4738207451,96165
passamanaria,sf,s,4.62931508725,2.01936568042,4.27343074955,7.94455384715,3.87120101091,48
passarada,sf,s,4.64278612365,2.62991096571,4.74721572143,7.6904798241,4.38202663467,80
passarela,sf,s,5.73956390105,3.97197495585,5.56357002432,5.5224302848,8.40133330532,4453
passeata,sf,s,5.19485239077,3.41369282587,5.26008175489,6.43108409304,7.84149292446,2544
pasta,sf,s,5.88628667931,4.92064499882,5.00405578871,5.26066520949,10.2883757337,29389
pastagem,sf,s,5.03460899315,3.32128277879,4.56130787514,6.66276924435,7.31055015853,1496
pastelaria,sf,s,5.64071963061,3.60219114495,5.23369017852,5.93802549327,7.27862894232,1449
pastilha,sf,s,5.26902421863,3.62513459998,4.942755232,6.41846770289,6.66313269599,783
pata,sf,s,6.12791351039,3.8247090652,5.54836429595,4.31848769783,7.86211221166,2597
pataca,sf,s,5.68772778587,3.12575141608,4.88516022191,6.58502175032,5.96614673912,390
patacoada,sf,s,4.11876483074,2.68985457112,4.16561310042,7.52645770243,3.21887582487,25
patada,sf,s,4.75067785074,2.86871451833,4.77182387131,6.53023012664,5.23110861685,187
patativa,sf,s,4.80399958185,2.04988221275,4.51845285505,6.93411702268,6.42971947804,620
patela,sf,s,5.29110508869,2.84473023936,4.44730431487,6.05824750941,5.37063802813,215
pátena,sf,s,4.6019095637,2.69945457903,4.47765875269,7.26805165131,2.48490664979,12
paternidade,sf,s,3.61584981656,3.6254949656,3.66511604954,7.38511380408,8.32651683024,4132
patifaria,sf,s,3.9533379172,2.84378333172,4.07626439943,6.38173400747,4.7184988713,112
pátina,sf,s,4.34443617995,2.749384167,4.14210088386,7.95409199721,4.84418708646,127
patinação,sf,s,5.39372756286,3.07850945904,4.91430390228,8.61914207926,8.8417374286,6917
patogenia,sf,s,4.0490797305,2.77728666199,4.01900233812,7.44288551111,4.33073334029,76
patola,sf,s,4.76251175021,2.07431805077,4.44504025882,6.90239887046,3.52636052462,34
patologia,sf,s,3.89209059398,3.81576372549,3.94382735253,7.68734700756,8.03883475779,3099
patota,sf,s,4.25287164958,2.73229746746,4.33870203539,7.74120558949,4.18965474203,66
patranha,sf,s,4.22783748357,2.83643862142,4.18007702248,7.67307277617,4.51085950652,91
pátria,sf,s,3.58508257339,4.00428670489,4.35766759055,5.29411545391,9.66991480573,15834
patricinha,sf,s,4.58974035522,2.9483408101,4.89966609443,8.59978126607,6.04500531404,422
patriotada,sf,s,4.41701436335,2.87130533543,4.4023076957,7.43755781715,3.295836866,27
patroa,sf,s,4.93709401168,3.90123671236,5.09111331877,5.25243772172,7.36644514833,1582
patrona,sf,s,3.91371584349,2.38241425688,4.12356135357,7.43723106829,6.31354804628,552
patronagem,sf,s,4.20520708991,2.39217390057,3.94147203388,7.57935982116,4.60517018599,100
patrulha,sf,s,4.66054839739,3.13288413211,4.64532329956,5.70279118965,8.91274263474,7426
patuleia,sf,s,4.44497931895,2.31795808914,4.28759561234,6.44335557796,5.8805329864,358
patuscada,sf,s,3.67507383948,2.92588163565,3.96002119214,7.00824643614,4.5747109785,97
paulada,sf,s,5.03569400881,3.40292689918,5.108946052,6.30446590923,6.07764224335,436
pauliceia,sf,s,4.26756514089,2.43800445837,4.21475926034,7.61295726205,4.7957905456,121
pausa,sf,s,3.85593738415,4.62621586765,4.10764137946,6.41114582886,9.39341164766,12009
pauta,sf,s,4.49422911158,3.94209197295,3.69596157469,7.76968544922,9.69091295257,16170
pavana,sf,s,4.17279125692,2.50842541571,4.10394524506,7.16371106038,4.34380542185,77
pavuna,sf,s,4.81760658869,2.56949336756,4.51983282472,6.81977784428,6.55393340403,702
paxiúba,sf,s,5.0360447443,2.56019782748,4.6923731294,7.57112471393,3.295836866,27
peanha,sf,s,4.96505815939,2.42149511279,4.69988515801,7.9494098877,4.48863636973,89
peça,sf,s,5.19373600724,4.93013031284,5.16979306894,4.36704023362,11.308026956,81473
pecha,sf,s,3.15438669657,2.50291163475,3.112570196,7.51663846703,6.13772705409,463
pechincha,sf,s,4.79763023497,3.65420204955,4.74697214353,5.27354935416,6.36475075685,581
peçonha,sf,s,4.30086859748,2.83754709187,4.29325578175,7.47305226538,5.48479693349,241
pecuária,sf,s,5.4432990158,3.14565333002,4.59987955474,5.43007935382,9.25741477936,10482
pecúnia,sf,s,3.8136083339,2.55931909626,3.69542955023,8.11854991063,4.29045944115,73
pedagogia,sf,s,3.87705456145,4.01774722,4.46820327467,7.21986096036,8.56503052083,5245
pedalada,sf,s,4.0932471792,3.05770995279,4.43583856162,5.63568690583,6.79794041297,896
pedaleira,sf,s,5.16656996409,2.51637261909,4.67610946722,7.00783212539,4.86753445046,130
pederastia,sf,s,3.22731287274,2.88314986786,3.58030458001,6.25827341816,5.96614673912,390
pederneira,sf,s,5.5483934908,2.11060490214,4.48615152389,6.78932614245,5.66296048014,288
pediatria,sf,s,5.23288186069,3.44010643648,4.86779573712,6.89989942086,7.67461749736,2153
pedicure,sf,s,6.15958297405,3.63569453681,5.9027887164,6.40291872113,5.70044357339,299
pedofilia,sf,s,3.88277580426,3.01160061754,4.07911207833,6.67172359894,8.03624994213,3091
pedra,sm,s,6.32141932911,4.44226963094,5.96376761414,2.6729837317,10.9673013357,57948
pedrada,sf,s,4.94388486358,3.50448616366,4.90464457011,4.57085900943,6.76849321165,870
pedra-pomes,sf,s,4.97891290592,2.67813627601,4.50099308342,7.60424136657,5.30330490806,201
pedraria,sf,s,4.91755850783,2.23594627474,4.63048091945,7.78345786621,5.46383180503,236
pedra-sabão,sf,s,4.83155418021,2.38027797188,4.45686682948,8.66800356789,5.37527840768,216
pedra-ume,sf,s,4.56011276808,2.62262531461,4.31389667834,7.70757858215,2.83321334406,17
pedreira,sf,s,5.99049178115,3.4069640792,5.31316170935,4.71019539199,8.58690580383,5361
pega,sf,s,5.91094978164,5.0921717993,5.83873083487,3.51172609661,9.94232357632,20792
pegada,sf,s,3.61716974457,4.0409894618,4.09335669535,5.94922910804,8.22282213081,3725
pegadinha,sf,s,4.51705109623,3.9330132826,4.51093412435,5.76450769941,7.29437729929,1472
pega-pega,sf,s,5.06730009263,2.81298803178,4.83740974122,5.77696127918,4.8751973232,131
peia,sf,s,4.27013728005,3.37695992244,4.11910713001,6.69013122581,8.42222295383,4547
peita,sf,s,3.89986326774,3.06353438541,3.70787260374,8.20845859124,6.12686918411,458
peitada,sf,s,4.19856298473,2.38530875328,4.10011358023,7.11330073936,3.49650756147,33
peixada,sf,s,4.64771587789,2.24431532932,4.29611154233,7.596283721,4.12713438505,62
peixaria,sf,s,5.84412014533,2.97073064411,5.13216996895,6.86370816812,5.57215403218,263
peixeira,sf,s,5.35808395079,2.49325817436,4.92323113046,7.68368566175,5.25227342805,191
pela,sf,s,3.79331606003,5.08019581627,4.03807416091,4.15139209071,14.7068965247,2438507
pelada,sf,s,5.62013439261,3.67097327845,5.48129390356,4.89176740819,7.56164174559,1923
pelagem,sf,s,5.28663806657,3.36607725473,4.76169708351,5.24702946324,7.75790620835,2340
pelagra,sf,s,4.59138582072,2.62846661208,4.12473333881,7.68157602895,3.98898404656,54
pelanca,sf,s,4.20542126282,2.47178578946,4.05371076181,8.02216060798,3.66356164613,39
pele,sf,s,5.9575962828,5.40628198318,5.7251227266,3.31924997789,10.6955293901,44158
pelega,sf,s,4.09522618627,2.52460053719,4.08851586143,8.04122536255,2.48490664979,12
peleia,sf,s,5.01666603382,2.59394561301,4.79012540787,7.18790535601,3.49650756147,33
peleja,sf,s,3.68995122022,2.78891011334,4.05974909707,7.16407126554,6.62007320653,750
peleteria,sf,s,4.70010408481,2.72946677564,4.48634425787,7.50451824014,3.04452243772,21
pelica,sf,s,5.44560496739,2.7075610532,5.25810707625,6.93062705514,5.42495001748,227
peliça,sf,s,4.69374918886,2.25727631054,4.42616820823,8.40521374903,3.49650756147,33
película,sf,s,5.14196808692,3.60691611186,4.83381713307,7.31432881553,8.38251828809,4370
pelota,sf,s,5.19656434293,2.94416635438,5.05123821887,6.90758923706,6.42971947804,620
pelúcia,sf,s,6.48564329113,3.14262525827,6.12754520633,3.6320245214,7.41878088275,1667
pelugem,sf,s,4.64712915049,2.58958079544,4.43314205172,7.54408016408,3.33220451018,28
pelve,sf,s,5.38932521559,2.32960276034,4.80806823485,6.55660027456,5.92425579741,374
pélvis,sf,s,5.51347172993,3.04647089164,4.97455291517,6.99366846703,6.09130988208,442
pena,sf,s,3.59261117597,5.34366150416,3.85221530472,4.4918759026,11.6172584529,110997
